date,regime,executed,ret_bench,ret_strategy,price_qqq,price_tqqq,eq_strategy,eq_benchmark,eq_tqqq
2024-09-18,1,1,-0.00433775,-0.01006546,468.25000000,66.14165194,0.62323958,1.20543184,0.82256500
2024-09-19,1,1,0.02528564,0.04886539,480.09000000,69.37368943,0.65369442,1.23591196,0.86276000
2024-09-20,1,1,-0.00189548,-0.00207502,479.18000000,69.22973763,0.65233799,1.23356931,0.86097000
2024-09-23,1,1,0.00265036,0.00665404,480.45000000,69.69039490,0.65667867,1.23683872,0.86669900
2024-09-24,1,1,0.00482881,0.00939095,482.77000000,70.34485415,0.66284551,1.24281117,0.87483800
2024-09-25,1,1,0.00091141,0.00128504,483.21000000,70.43525045,0.66369730,1.24394388,0.87596200
2024-09-26,1,1,0.00751226,0.05306284,486.84000000,74.17274491,0.69891496,1.25328871,0.92244300
2024-09-27,1,1,-0.00554597,-0.01738727,484.14000000,72.88308355,0.68676274,1.24633801,0.90640400
2024-09-30,1,1,0.00270583,-0.02926404,485.45000000,70.75023038,0.66666529,1.24971039,0.87987900
2024-10-01,1,1,-0.01392522,0.01146770,478.69000000,71.56157303,0.67431041,1.23230789,0.88996900
2024-10-02,1,1,0.00139965,-0.04520497,479.36000000,68.32663462,0.64382823,1.23403269,0.84973800
2024-10-03,1,1,-0.00073014,-0.00408031,479.01000000,68.04784091,0.64120121,1.23313168,0.84627100
2024-10-04,1,1,0.01187867,0.04749392,484.70000000,71.27969987,0.67165438,1.24777964,0.88646400
2024-10-07,1,1,-0.01070765,-0.01310436,479.51000000,70.34562500,0.66285277,1.23441884,0.87484700
2024-10-08,1,1,0.01493191,-0.00548993,486.67000000,69.95943266,0.65921376,1.25285107,0.87004400
2024-10-09,1,1,0.00786981,0.02628631,490.50000000,71.79840796,0.67654206,1.26271077,0.89291500
2024-10-10,1,1,-0.00112130,0.01099579,489.95000000,72.58788827,0.68398117,1.26129489,0.90273300
2024-10-11,1,1,0.00155118,-0.00202009,490.71000000,72.44125437,0.68259947,1.26325138,0.90090900
2024-10-14,1,1,0.00839600,0.03100893,494.83000000,74.68758005,0.70376615,1.27385764,0.92884600
2024-10-15,1,1,-0.01335812,0.01205809,488.22000000,75.58816976,0.71225223,1.25684129,0.94004600
2024-10-16,1,1,0.00012290,-0.04073875,488.28000000,72.50880197,0.68323596,1.25699575,0.90174900
2024-10-17,1,1,0.00067584,0.03198097,488.61000000,74.82770385,0.70508651,1.25784528,0.93058800
2024-10-18,1,1,0.00656966,-0.01477954,491.82000000,73.72178457,0.69466565,1.26610889,0.91683500
2024-10-21,1,1,0.00191127,-0.00545146,492.76000000,73.31989340,0.69087871,1.26852877,0.91183700
2024-10-22,1,1,0.00109587,-0.00334624,493.30000000,73.07454763,0.68856687,1.26991891,0.90878500
2024-10-23,1,1,-0.01532536,0.00481129,485.74000000,73.42613038,0.69187976,1.25045694,0.91315800
2024-10-24,1,1,0.00811134,-0.01001463,489.68000000,72.69079456,0.68495084,1.26059982,0.90401300
2024-10-25,1,1,0.00608561,0.01746578,492.66000000,73.96039604,0.69691404,1.26827133,0.91980200
2024-10-28,1,1,0.00016238,0.01981829,492.74000000,75.42616495,0.71072569,1.26847728,0.93803100
2024-10-29,1,1,0.00961968,-0.01652788,497.48000000,74.17953044,0.69897890,1.28067962,0.92252700
2024-10-30,1,1,-0.00755809,0.02165962,493.72000000,75.78623121,0.71411852,1.27100013,0.94250900
2024-10-31,1,1,-0.02525723,-0.04228448,481.25000000,72.58165011,0.68392239,1.23889819,0.90265500
2024-11-01,1,1,0.00739740,-0.04413156,484.81000000,69.37850839,0.65373983,1.24806281,0.86282000
2024-11-04,1,1,-0.00290836,0.00804004,483.40000000,69.93631422,0.65899592,1.24443300,0.86975700
2024-11-05,1,1,0.01276376,0.00434112,489.57000000,70.23991637,0.66185670,1.26031664,0.87353300
2024-11-06,1,1,0.02716670,0.08046881,502.87000000,75.89203906,0.71511553,1.29455528,0.94382500
2024-11-07,1,1,0.01572971,0.04574527,510.78000000,79.36374076,0.74782868,1.31491826,0.98700000
2024-11-08,1,1,0.00117467,0.02572347,511.38000000,81.40525196,0.76706543,1.31646287,1.01238900
2024-11-11,1,1,-0.00058665,0.01348194,511.08000000,82.50275303,0.77740696,1.31569057,1.02603800
2024-11-12,1,1,-0.00180011,-0.00953478,510.16000000,81.71610712,0.76999456,1.31332218,1.01625500
2024-11-13,1,1,-0.00129371,-0.00828244,509.50000000,81.03929820,0.76361712,1.31162312,1.00783800
2024-11-14,1,1,-0.00694799,-0.00326492,505.96000000,80.77471147,0.76112397,1.30250998,1.00454800
2024-11-15,1,1,-0.02383588,-0.05292006,493.90000000,76.50010906,0.72084525,1.27146351,0.95138700
2024-11-18,1,1,0.00696497,-0.03034876,497.34000000,74.17842550,0.69896849,1.28031922,0.92251400
2024-11-19,1,1,0.00687658,-0.00500318,500.76000000,73.80729719,0.69547142,1.28912344,0.91789800
2024-11-20,1,1,-0.00057912,0.03486378,500.47000000,76.38049870,0.71971818,1.28837688,0.94989900
2024-11-21,1,1,0.00359662,0.01811455,502.27000000,77.76409697,0.73275555,1.29301068,0.96710600
2024-11-22,1,1,0.00161268,-0.01154796,503.08000000,76.86608051,0.72429372,1.29509589,0.95593800
2024-11-25,1,1,0.00157033,0.03250510,503.87000000,79.36462028,0.74783697,1.29712962,0.98701100
2024-11-26,1,1,0.00537837,-0.01095209,506.58000000,78.49541150,0.73964658,1.30410606,0.97620100
2024-11-27,1,1,-0.00787635,0.00000854,502.59000000,78.49608216,0.73965290,1.29383447,0.97621000
2024-11-29,1,1,0.00877455,-0.01463077,507.00000000,77.34762423,0.72883121,1.30518728,0.96192700
2024-12-02,1,1,0.01088757,0.03015295,512.52000000,79.67988361,0.75080763,1.31939761,0.99093200
2024-12-03,1,1,0.00308281,0.01636775,514.10000000,80.98406442,0.76309666,1.32346505,1.00715100
2024-12-04,1,1,0.01235168,0.03753449,520.45000000,84.02376000,0.79173911,1.33981207,1.04495400
2024-12-05,1,1,-0.00276684,0.01629521,519.01000000,85.39294482,0.80464066,1.33610503,1.06198200
2024-12-06,-1,1,0.00894010,-0.00542797,523.65000000,84.92943469,0.80027310,1.34804994,1.05621800
2024-12-09,-1,-1,-0.00777237,0.00000000,519.58000000,86.38452562,0.80027310,1.33757240,1.07431400
2024-12-10,-1,-1,-0.00340660,0.00000000,517.81000000,85.39523360,0.80027310,1.33301583,1.06201000
2024-12-11,-1,-1,0.01790232,0.00000000,527.08000000,86.01402173,0.80027310,1.35687991,1.06970600
2024-12-12,1,-1,-0.00646961,0.00000000,523.67000000,87.25393624,0.80027310,1.34810143,1.08512600
2024-12-13,-1,1,0.00765749,0.01462243,527.68000000,88.52980089,0.81197504,1.35842451,1.10099300
2024-12-16,1,-1,0.01440267,0.00000000,535.28000000,89.81562011,0.81197504,1.37798945,1.11698400
2024-12-17,-1,1,-0.00440891,0.01771943,532.92000000,91.40710126,0.82636277,1.37191402,1.13677700
2024-12-18,1,-1,-0.03606545,0.00000000,513.70000000,90.73450481,0.82636277,1.32243532,1.12841200
2024-12-19,-1,1,-0.00445785,-0.08054195,511.41000000,83.42657111,0.75980590,1.31654010,1.03752700
2024-12-20,-1,-1,0.00874054,0.00000000,515.88000000,78.26968566,0.75980590,1.32804737,0.97339400
2024-12-23,-1,-1,0.00973095,0.00000000,520.90000000,82.89078885,0.75980590,1.34097052,1.03086400
2024-12-24,-1,-1,0.01357266,0.00000000,527.97000000,85.37661126,0.75980590,1.35917106,1.06177900
2024-12-26,-1,-1,-0.00068186,0.00000000,527.61000000,87.03421190,0.75980590,1.35824430,1.08239300
2024-12-27,-1,-1,-0.01330528,0.00000000,520.59000000,85.79868887,0.75980590,1.34017248,1.06702800
2024-12-30,-1,-1,-0.01329261,0.00000000,513.67000000,80.66039872,0.75980590,1.32235809,1.00312600
2024-12-31,-1,-1,-0.00848794,0.00000000,509.31000000,81.25211677,0.75980590,1.31113399,1.01048500
2025-01-02,-1,-1,-0.00196344,0.00000000,508.31000000,80.00736869,0.75980590,1.30855966,0.99500500
2025-01-03,-1,-1,0.01636796,0.00000000,516.63000000,79.45608617,0.75980590,1.32997812,0.98814900
2025-01-06,1,-1,0.01149759,0.00000000,522.57000000,84.40160545,0.75980590,1.34526966,1.04965300
2025-01-07,1,1,-0.01785407,0.00881777,513.24000000,85.14583974,0.76650570,1.32125113,1.05890900
2025-01-08,0,1,0.00017536,-0.06019127,513.33000000,80.02080317,0.72036874,1.32148282,0.99517200
2025-01-10,1,0,-0.01568192,-0.00719164,505.28000000,78.27692308,0.71518812,1.30075943,0.97348400
2025-01-13,1,1,-0.00320614,-0.06034526,503.66000000,73.55328160,0.67202990,1.29658901,0.91473900
2025-01-14,-1,1,-0.00095302,0.04629487,503.18000000,76.95842133,0.70314144,1.29535333,0.95708700
2025-01-15,-1,-1,0.02301363,0.00000000,514.76000000,78.78048220,0.70314144,1.32516411,0.97974700
2025-01-16,1,-1,-0.00701298,0.00000000,511.15000000,81.46140351,0.70314144,1.31587077,1.01308800
2025-01-17,1,1,0.01688350,0.02056137,519.78000000,83.13636156,0.71759899,1.33808727,1.03391800
2025-01-21,1,1,0.00584863,0.00907067,522.82000000,83.89046380,0.72410809,1.34591324,1.04329700
2025-01-22,1,1,0.01279599,0.02820329,529.51000000,86.25645103,0.74453032,1.36313554,1.07272100
2025-01-23,1,1,0.00213405,-0.00341342,530.64000000,85.96202173,0.74198893,1.36604454,1.06905900
2025-01-24,1,1,-0.00565355,0.02183227,527.64000000,87.83876772,0.75818823,1.35832153,1.09239900
2025-01-27,1,1,-0.02912971,-0.12270573,512.27000000,77.06044731,0.66515419,1.31875402,0.95835600
2025-01-28,1,1,0.01479688,0.02582365,519.85000000,79.05042952,0.68233090,1.33826747,0.98310400
2025-01-29,1,1,-0.00188516,0.04180135,518.87000000,82.35484417,0.71085325,1.33574463,1.02419900
2025-01-30,1,1,0.00425926,0.00683836,521.08000000,82.91801611,0.71571432,1.34143390,1.03120300
2025-01-31,1,1,-0.00145851,0.01733467,520.32000000,84.35537234,0.72812099,1.33947741,1.04907800
2025-02-03,1,1,-0.00799508,-0.07528533,516.16000000,78.00465064,0.67330417,1.32876818,0.97009800
2025-02-04,1,1,0.01228301,0.03030194,522.50000000,80.36834310,0.69370659,1.34508946,0.99949400
2025-02-05,0,1,0.00453589,0.01776487,524.87000000,81.79607623,0.70603020,1.35119063,1.01725000
2025-02-06,0,0,0.00522034,0.01049306,527.61000000,84.39695849,0.71343861,1.35824430,1.04959600
2025-02-07,0,0,-0.01262296,0.00504235,520.95000000,85.68653209,0.71703602,1.34109924,1.06563300
2025-02-10,0,0,0.01211249,-0.00585573,527.26000000,84.16605675,0.71283726,1.35734329,1.04672400
2025-02-11,1,0,-0.00238971,-0.00258626,526.00000000,83.50643538,0.71099368,1.35409963,1.03852100
2025-02-12,0,1,0.00058935,-0.02127860,526.31000000,81.72953521,0.69586473,1.35489767,1.01642200
2025-02-13,0,0,0.01438316,0.01485528,533.88000000,85.40867215,0.70620199,1.37438538,1.06217800
2025-02-14,1,0,0.00419570,0.01085003,536.12000000,88.21681287,0.71386430,1.38015189,1.09710100
2025-02-18,1,1,0.00227561,0.02053570,537.34000000,90.02840690,0.72852401,1.38329257,1.11963100
2025-02-19,1,1,0.00027915,-0.00695061,537.49000000,89.40265487,0.72346032,1.38367872,1.11184800
2025-02-20,0,1,-0.00424194,0.00047321,535.21000000,89.44496081,0.72380267,1.37780924,1.11237500
2025-02-21,0,0,-0.02075821,-0.00101644,524.10000000,89.16946004,0.72306697,1.34920839,1.10894800
2025-02-24,-1,0,-0.01181072,-0.01937337,517.91000000,83.93457249,0.70905872,1.33327327,1.04384500
2025-02-25,-1,-1,-0.01258906,0.00000000,511.39000000,79.79184489,0.70905872,1.31648861,0.99232400
2025-02-26,-1,-1,0.00240521,0.00000000,512.62000000,78.05693804,0.70905872,1.31965504,0.97074800
2025-02-27,-1,-1,-0.02775935,0.00000000,498.39000000,79.18586265,0.70905872,1.28302227,0.98478800
2025-02-28,-1,-1,0.01579085,0.00000000,506.26000000,70.98309130,0.70905872,1.30328228,0.88277500
2025-03-03,-1,-1,-0.02188599,0.00000000,495.18000000,75.85781535,0.70905872,1.27475866,0.94339900
2025-03-04,-1,-1,-0.00302920,0.00000000,493.68000000,68.30365027,0.70905872,1.27089716,0.84945200
2025-03-05,-1,-1,0.01304489,0.00000000,500.12000000,69.08639772,0.70905872,1.28747587,0.85918700
2025-03-06,-1,-1,-0.02751340,0.00000000,486.36000000,67.93434282,0.70905872,1.25205303,0.84486000
2025-03-07,-1,-1,0.00736080,0.00000000,489.94000000,65.12234980,0.70905872,1.26126915,0.80988800
2025-03-10,-1,-1,-0.03875985,0.00000000,470.95000000,63.57197793,0.70905872,1.21238255,0.79060700
2025-03-11,-1,-1,-0.00237817,0.00000000,469.83000000,59.00808662,0.70905872,1.20949929,0.73384900
2025-03-12,-1,-1,0.01128068,0.00000000,475.13000000,61.52456732,0.70905872,1.22314326,0.76514500
2025-03-13,-1,-1,-0.01799508,0.00000000,466.58000000,60.38968680,0.70905872,1.20113271,0.75103100
2025-03-14,-1,-1,0.02415449,0.00000000,477.85000000,59.31444175,0.70905872,1.23014545,0.73765900
2025-03-17,-1,-1,0.00648739,0.00000000,480.95000000,61.46805516,0.70905872,1.23812588,0.76444200
2025-03-18,-1,-1,-0.01704959,0.00000000,472.75000000,61.35758137,0.70905872,1.21701635,0.76306800
2025-03-19,-1,-1,0.01338974,0.00000000,479.08000000,60.27052699,0.70905872,1.23331188,0.74954900
2025-03-20,-1,-1,-0.00338148,0.00000000,477.46000000,60.25625649,0.70905872,1.22914146,0.74937200
2025-03-21,-1,-1,0.00328823,0.00000000,479.03000000,59.13747346,0.70905872,1.23318316,0.73545800
2025-03-24,-1,-1,0.02194017,0.00000000,489.54000000,64.62711931,0.70905872,1.26023941,0.80373000
2025-03-25,-1,-1,0.00571966,0.00000000,492.34000000,66.03554895,0.70905872,1.26744755,0.82124500
2025-03-26,-1,-1,-0.01840192,0.00000000,483.28000000,66.38765541,0.70905872,1.24412408,0.82562400
2025-03-27,-1,-1,-0.00571098,0.00000000,480.52000000,62.36889246,0.70905872,1.23701892,0.77564500
2025-03-28,-1,-1,-0.02632565,0.00000000,467.87000000,61.31461807,0.70905872,1.20445360,0.76253400
2025-03-31,-1,-1,-0.00004275,0.00000000,467.85000000,54.51945550,0.70905872,1.20440211,0.67802700
2025-04-01,-1,-1,0.00805814,0.00000000,471.62000000,56.46728079,0.70905872,1.21410735,0.70225000
2025-04-02,-1,-1,0.00731521,0.00000000,475.07000000,55.98372935,0.70905872,1.22298880,0.69623700
2025-04-03,-1,-1,-0.05355000,0.00000000,449.63000000,52.23195427,0.70905872,1.15749775,0.64957800
2025-04-04,-1,-1,-0.06209550,0.00000000,421.71000000,45.82211244,0.70905872,1.08562235,0.56986300
2025-04-07,-1,-1,0.00239501,0.00000000,422.72000000,36.61636364,0.70905872,1.08822242,0.45537600
2025-04-08,-1,-1,-0.01800246,0.00000000,415.11000000,45.21497429,0.70905872,1.06863174,0.56231200
2025-04-09,-1,-1,0.12004047,0.00000000,464.94000000,38.61265159,0.70905872,1.19691080,0.48020300
2025-04-10,0,-1,-0.04254312,0.00000000,445.16000000,48.50064153,0.70905872,1.14599047,0.60317400
2025-04-11,0,0,0.01842034,-0.02041114,453.36000000,45.50078221,0.69458602,1.16710001,0.56586700
2025-04-14,0,0,0.00679372,0.04496921,456.44000000,51.70118952,0.72582101,1.17502896,0.64297700
2025-04-15,0,0,0.00111734,-0.01233060,456.95000000,49.76935128,0.71687120,1.17634187,0.61895200
2025-04-16,1,0,-0.03015647,-0.02065515,443.17000000,46.65421947,0.70206412,1.14086755,0.58021100
2025-04-17,0,1,-0.00018052,-0.01581251,443.09000000,45.91649911,0.69096272,1.14066160,0.57103700
2025-04-21,0,0,-0.02475795,-0.01949298,432.12000000,43.20422838,0.67749380,1.11242116,0.53730600
2025-04-22,1,0,0.02626585,0.00070124,443.47000000,43.29603640,0.67796889,1.14163985,0.53844700
2025-04-23,1,1,0.02266219,0.13302617,453.52000000,49.05554214,0.76815649,1.16751191,0.61007500
2025-04-24,1,1,0.02815752,-0.01024350,466.29000000,48.55304181,0.76028788,1.20038615,0.60382600
2025-04-25,1,1,0.01113041,0.06783749,471.48000000,51.84675826,0.81186390,1.21374694,0.64478800
2025-04-28,1,1,-0.00031815,0.03804478,471.33000000,53.81925678,0.84275109,1.21336079,0.66931900
2025-04-29,1,1,0.00661957,-0.01825096,474.45000000,52.83700383,0.82737007,1.22139271,0.65710300
2025-04-30,1,1,-0.00012646,-0.02036131,474.39000000,51.76117347,0.81052374,1.22123825,0.64372300
2025-05-01,1,1,0.01304834,0.10791688,480.58000000,57.34707768,0.89799293,1.23717338,0.71319200
2025-05-02,1,1,0.01485705,0.01876027,487.72000000,58.42292445,0.91483952,1.25555413,0.72657200
2025-05-05,1,1,-0.00594603,-0.01268408,484.82000000,57.68188356,0.90323563,1.24808856,0.71735600
2025-05-06,1,1,-0.00930242,-0.03171476,480.31000000,55.85251674,0.87458973,1.23647831,0.69460500
2025-05-07,1,1,0.00393496,0.01591996,482.20000000,56.74168641,0.88851316,1.24134380,0.70566300
2025-05-08,1,1,0.01032766,0.03944152,487.18000000,58.97966503,0.92355747,1.25416399,0.73349600
2025-05-09,1,1,-0.00065684,0.01012618,486.86000000,59.57690351,0.93290958,1.25334020,0.74092300
2025-05-12,1,1,0.04073039,0.10111435,506.69000000,65.60098321,1.02724012,1.30438924,0.81584100
2025-05-13,1,1,0.01525588,0.01247398,514.42000000,66.41928840,1.04005389,1.32428884,0.82601800
2025-05-14,1,1,0.00598733,0.04416613,517.50000000,69.35277146,1.08598905,1.33221779,0.86250000
2025-05-15,1,1,0.00110145,-0.00185601,518.07000000,69.22405214,1.08397345,1.33368516,0.86089900
2025-05-16,1,1,0.00434304,0.02336229,520.32000000,70.84128481,1.10929755,1.33947741,0.88101200
2025-05-19,1,1,0.00096095,-0.03711589,520.82000000,68.21194724,1.06812498,1.34076458,0.84831200
2025-05-20,1,1,-0.00334089,0.03077516,519.08000000,70.31118070,1.10099670,1.33628524,0.87441900
2025-05-21,1,1,-0.01388996,-0.01885851,511.87000000,68.98521637,1.08023354,1.31772429,0.85792900
2025-05-22,1,1,0.00187548,-0.01572397,512.83000000,67.90049495,1.06324798,1.32019565,0.84443900
2025-05-23,0,1,-0.00926233,-0.04500495,508.08000000,64.84463661,1.01539656,1.30796756,0.80643500
2025-05-27,0,0,0.02351992,0.01975983,520.03000000,68.72742176,1.03546062,1.33873085,0.85472300
2025-05-28,0,0,-0.00442282,0.01127273,517.73000000,71.07513637,1.04713309,1.33280989,0.88392000
2025-05-29,0,0,0.00197014,0.00768480,518.75000000,72.73028279,1.05518010,1.33543571,0.90450400
2025-05-30,0,0,-0.00158072,-0.01298019,517.93000000,69.86951714,1.04148367,1.33332475,0.86892600
2025-06-02,0,0,0.00789682,-0.00439451,522.02000000,68.93908672,1.03690686,1.34385378,0.85735500
2025-06-03,0,0,0.00781579,0.01223761,526.10000000,71.49560044,1.04959612,1.35435706,0.88914900
2025-06-04,1,0,0.00279415,0.00833358,527.57000000,73.30109923,1.05834302,1.35814133,0.91160300
2025-06-05,1,1,-0.00754402,0.01187286,523.59000000,74.17139293,1.07090858,1.34789548,0.92242600
2025-06-06,1,1,0.00977864,-0.00244864,528.71000000,73.98977362,1.06828630,1.36107607,0.92016700
2025-06-09,1,1,0.00147529,0.00055535,529.49000000,74.03086397,1.06887958,1.36308405,0.92067800
2025-06-10,1,1,0.00661013,0.00545470,532.99000000,74.43468018,1.07471000,1.37209422,0.92570000
2025-06-11,1,1,-0.00335841,0.02512464,531.20000000,76.30482447,1.10171170,1.36748616,0.94895800
2025-06-12,1,1,0.00233434,-0.02595894,532.44000000,74.32403224,1.07311243,1.37067834,0.92432400
2025-06-13,1,1,-0.01254601,-0.02011507,525.76000000,72.82899904,1.05152670,1.35348179,0.90573200
2025-06-16,1,1,0.01390368,0.01533506,533.07000000,73.94583641,1.06765193,1.37230017,0.91962100
2025-06-17,1,1,-0.00975482,0.00608419,527.87000000,74.39573681,1.07414772,1.35891363,0.92521600
2025-06-18,1,1,-0.00017050,-0.01018190,527.78000000,73.63824666,1.06321085,1.35868194,0.91579600
2025-06-20,1,1,-0.00407367,0.01144982,525.63000000,74.48139130,1.07538443,1.35314712,0.92628100
2025-06-23,1,1,0.01027339,-0.02717467,531.03000000,72.45738420,1.04616121,1.36704853,0.90111000
2025-06-24,1,1,0.01530987,0.05751014,539.16000000,76.62441869,1.10632609,1.38797786,0.95293300
2025-06-25,1,1,0.00254099,0.02851864,540.53000000,78.80964322,1.13787701,1.39150470,0.98010900
2025-06-26,1,1,0.00936118,0.00674483,545.59000000,79.34120055,1.14555179,1.40453083,0.98672000
2025-06-27,1,1,0.00342748,0.02028180,547.46000000,80.95038320,1.16878565,1.40934483,1.00673200
2025-06-30,1,1,0.00646623,0.02186289,551.00000000,82.72019277,1.19433869,1.41845797,1.02874300
2025-07-01,1,1,-0.00842105,-0.00823752,546.36000000,82.03878353,1.18450030,1.40651306,1.02026800
2025-07-02,1,1,0.00695512,-0.02019539,550.16000000,80.38197818,1.16057885,1.41629553,0.99966400
2025-07-03,1,1,0.00985168,0.03768590,555.58000000,83.41124514,1.20431631,1.43024842,1.03733700
2025-07-07,1,1,-0.00754167,0.00129597,551.39000000,83.51934395,1.20587707,1.41946196,1.03868100
2025-07-08,1,1,0.00056222,-0.00143413,551.70000000,83.39956642,1.20414768,1.42026001,1.03719200
2025-07-09,1,1,0.00708719,0.00588936,555.61000000,83.89073628,1.21123934,1.43032565,1.04330000
2025-07-10,1,1,-0.00143986,0.01261913,554.81000000,84.94936463,1.22652413,1.42826619,1.05646500
2025-07-11,1,1,-0.00225302,-0.02011766,553.56000000,83.24038223,1.20184934,1.42504827,1.03521200
2025-07-14,1,1,0.00363104,0.00373069,555.57000000,83.55092660,1.20633307,1.43022268,1.03907400
2025-07-15,1,1,0.00091798,0.03348334,556.08000000,86.34849110,1.24672513,1.43153559,1.07386600
2025-07-16,1,1,0.00100705,-0.01584836,556.64000000,84.98000940,1.22696659,1.43297722,1.05684700
2025-07-17,1,1,0.00810218,0.00366597,561.15000000,85.29154394,1.23146462,1.44458746,1.06072100
2025-07-18,1,1,-0.00096231,0.02658687,560.61000000,87.55917925,1.26420541,1.44319732,1.08892200
2025-07-21,1,1,0.00519077,-0.00557730,563.52000000,87.07083570,1.25715456,1.45068863,1.08284900
2025-07-22,1,1,-0.00518171,0.01123045,560.60000000,88.04868051,1.27127297,1.44317158,1.09501000
2025-07-23,1,1,0.00456654,-0.01076767,563.16000000,87.10060109,1.25758432,1.44976187,1.08321900
2025-07-24,1,1,0.00213083,0.01457363,564.36000000,88.36997286,1.27591189,1.45285107,1.09900600
2025-07-25,1,1,0.00239209,-0.00157773,565.71000000,88.23054881,1.27389884,1.45632643,1.09727200
2025-07-28,1,1,0.00312881,0.01439016,567.48000000,89.50020047,1.29223045,1.46088300,1.11306200
2025-07-29,1,1,-0.00155072,0.01562207,566.60000000,90.89837883,1.31241776,1.45861758,1.13045000
2025-07-30,1,1,0.00134133,-0.01373434,567.36000000,89.64994983,1.29439257,1.46057408,1.11492400
2025-07-31,1,1,-0.00528765,0.03319543,564.36000000,92.62591883,1.33736050,1.45285107,1.15193400
2025-08-01,-1,1,-0.01970374,-0.08051922,553.24000000,85.16775205,1.22967727,1.42422448,1.05918100
2025-08-04,-1,-1,0.01845492,0.00000000,563.45000000,85.14204894,1.22967727,1.45050843,1.05886200
2025-08-05,-1,-1,-0.00679741,0.00000000,559.62000000,87.96774872,1.22967727,1.44064873,1.09400300
2025-08-06,-1,-1,0.01257996,0.00000000,566.66000000,85.95253039,1.22967727,1.45877204,1.06894100
2025-08-07,-1,-1,0.00338828,0.00000000,568.58000000,90.79884667,1.22967727,1.46371476,1.12921200
2025-08-08,-1,-1,0.00932147,0.00000000,573.88000000,90.15187500,1.22967727,1.47735873,1.12116600
2025-08-11,-1,-1,-0.00294487,0.00000000,572.19000000,92.13913300,1.22967727,1.47300811,1.14588000
2025-08-12,-1,-1,0.01256576,0.00000000,579.38000000,92.33218539,1.22967727,1.49151757,1.14828100
2025-08-13,1,-1,0.00050054,0.00000000,579.67000000,95.95887097,1.22967727,1.49226413,1.19338400
2025-08-14,1,1,-0.00077630,-0.02301140,579.22000000,93.75072304,1.20138068,1.49110568,1.16592300
2025-08-15,1,1,-0.00440247,0.00669978,576.67000000,94.37883230,1.20942966,1.48454112,1.17373400
2025-08-18,1,1,-0.00039884,-0.01767879,576.44000000,92.71032854,1.18804841,1.48394903,1.15298400
2025-08-19,1,1,-0.01356603,-0.00036440,568.62000000,92.67654466,1.18761548,1.46381774,1.15256400
2025-08-20,1,1,-0.00594422,-0.04237929,565.24000000,88.74897845,1.13728518,1.45511649,1.10371900
2025-08-21,1,1,-0.00461751,-0.02117663,562.63000000,86.86957452,1.11320132,1.44839748,1.08034600
2025-08-22,1,1,0.01542755,0.00073410,571.31000000,86.93334587,1.11401852,1.47074270,1.08113900
2025-08-25,1,1,-0.00288810,0.02986914,569.66000000,89.52996986,1.14729329,1.46649504,1.11343200
2025-08-26,1,1,0.00401994,-0.00344755,571.95000000,89.22131082,1.14333794,1.47239027,1.10959300
2025-08-27,0,1,0.00153860,0.00929799,572.83000000,90.05088972,1.15396869,1.47465568,1.11991000
2025-08-28,0,0,0.00624967,0.00417943,576.41000000,91.19137864,1.15879162,1.48387180,1.13409400
2025-08-29,0,0,-0.01157162,0.00049413,569.74000000,91.32792525,1.15936421,1.46670099,1.13579200
2025-09-02,0,0,-0.00837224,-0.02275009,564.97000000,85.03180983,1.13298858,1.45442142,1.05749100
2025-09-03,0,0,0.00785882,0.01404316,569.41000000,88.65034115,1.14889932,1.46585146,1.10249200
2025-09-04,0,0,0.00904445,0.00246333,574.56000000,89.31208479,1.15172944,1.47910928,1.11072200
2025-09-05,0,0,0.00144458,0.01675950,575.39000000,93.84792202,1.17103186,1.48124598,1.16713200
2025-09-08,0,0,0.00488364,-0.00361376,578.20000000,92.82021261,1.16680002,1.48847986,1.15435100
2025-09-09,0,0,0.00283639,0.00209818,579.84000000,93.41037384,1.16924818,1.49270176,1.16169000
2025-09-10,1,0,0.00032768,0.00688270,580.03000000,95.35860198,1.17729576,1.49319089,1.18591900
2025-09-11,1,1,0.00581004,-0.00270814,583.40000000,95.10035785,1.17410748,1.50186639,1.18270700
2025-09-12,1,1,0.00442235,0.00810077,585.98000000,95.87074411,1.18361866,1.50850817,1.19228800
2025-09-15,1,1,0.00854978,0.01753087,590.99000000,97.55144210,1.20436853,1.52140559,1.21319000
2025-09-16,1,1,-0.00082912,0.02078813,590.50000000,99.57935428,1.22940510,1.52014416,1.23841000
2025-09-17,1,1,-0.00199831,-0.00783161,589.32000000,98.79948744,1.21977687,1.51710645,1.22871100
2025-09-18,1,1,0.00901038,0.01883340,594.63000000,100.66021786,1.24274942,1.53077616,1.25185200
2025-09-19,1,1,0.00677732,0.01113499,598.66000000,101.78106817,1.25658742,1.54115073,1.26579100
2025-09-22,1,1,0.00591321,0.00531659,602.20000000,102.32219633,1.26326818,1.55026387,1.27252100
2025-09-23,1,1,-0.00664231,0.02311990,598.20000000,104.68787545,1.29247482,1.53996653,1.30194200
2025-09-24,1,1,-0.00351053,-0.01411697,596.10000000,103.21000000,1.27422899,1.53456043,1.28356200
2025-09-25,1,1,-0.00431136,-0.03691503,593.53000000,99.40000000,1.22719079,1.52794439,1.23618000
2025-09-26,1,1,0.00411100,0.01006036,595.97000000,100.40000000,1.23953678,1.53422577,1.24861600
